Statistical profiling result from autocannon-fork-ccl-v8.log, (20358 ticks, 32 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     12    0.1%    0.3%  Function: ^parse /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/content-type/index.js:106:16
     11    0.1%    0.2%  LazyCompile: *removeListener node:events:557:28
     11    0.1%    0.2%  LazyCompile: *header /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/response.js:759:29
     10    0.0%    0.2%  LazyCompile: *write_ node:_http_outgoing:730:16
     10    0.0%    0.2%  LazyCompile: *insert node:internal/timers:350:16
     10    0.0%    0.2%  LazyCompile: *dirname node:path:1275:10
      9    0.0%    0.2%  RegExp: ;\s*charset\s*=
      9    0.0%    0.2%  LazyCompile: *readSync node:fs:684:18
      9    0.0%    0.2%  LazyCompile: *parserOnMessageComplete node:_http_common:147:33
      9    0.0%    0.2%  LazyCompile: *log /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/winston/lib/winston/transports/console.js:44:6
      9    0.0%    0.2%  LazyCompile: *getHeader node:_http_outgoing:590:57
      9    0.0%    0.2%  LazyCompile: *exports.shallowCopy /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/utils.js:115:32
      9    0.0%    0.2%  LazyCompile: *endReadableNT node:internal/streams/readable:1336:23
      8    0.0%    0.2%  RegExp: [|\\{}()[\]^$+*?.]
      8    0.0%    0.2%  RegExp: ;(\s*$)
      8    0.0%    0.2%  LazyCompile: *writeHead /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/on-headers/index.js:28:29
      8    0.0%    0.2%  LazyCompile: *readFileSync node:fs:450:22
      8    0.0%    0.2%  LazyCompile: *etag /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/etag/index.js:70:15
      8    0.0%    0.2%  LazyCompile: *end /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/compression/index.js:92:28
      8    0.0%    0.2%  LazyCompile: *app.<computed> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/application.js:473:25
      7    0.0%    0.2%  RegExp: [&<>'"]
      7    0.0%    0.2%  LazyCompile: *transform /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/logform/colorize.js:92:12
      7    0.0%    0.2%  LazyCompile: *set maxAge /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/session/cookie.js:83:13
      7    0.0%    0.2%  LazyCompile: *router /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:46:18
      7    0.0%    0.2%  LazyCompile: *onParserExecute node:_http_server:633:25
      7    0.0%    0.2%  LazyCompile: *includeFile /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:307:21
      7    0.0%    0.2%  LazyCompile: *get node:internal/streams/duplex:94:8
      7    0.0%    0.2%  LazyCompile: *Readable.read node:internal/streams/readable:394:35
      7    0.0%    0.2%  LazyCompile: *<anonymous> file:///home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/src/app.js:41:9
      6    0.0%    0.1%  RegExp: ^[\^_`a-zA-Z\-0-9!#$%&'*+.|~]+$
